datetime,temp_airF,sol_rad_total,gdd_raw,gdd_solar,gdd_raw_cum,gdd_solar_cum,gdd_field_cum
2026-07-11 18:00:00,106.0,1.260,1.29167,1.37440,1220.45,1233.04,1052.91
2026-07-11 18:00:00,106.0,1.260,1.29167,1.37440,1221.74,1234.42,1054.03
2026-07-11 19:00:00,104.2,0.580,1.29167,0.63266,1223.03,1235.05,1054.55
2026-07-11 19:00:00,104.2,0.580,1.29167,0.63266,1224.32,1235.68,1055.07
2026-07-11 20:00:00,101.8,0.120,1.29167,0.13090,1225.61,1235.81,1055.18
2026-07-11 20:00:00,101.8,0.120,1.29167,0.13090,1226.90,1235.95,1055.29
2026-07-11 21:00:00,98.8,0.000,1.29167,0.00000,1228.20,1235.95,1055.29
2026-07-11 21:00:00,98.8,0.000,1.29167,0.00000,1229.49,1235.95,1055.29
2026-07-11 22:00:00,90.1,0.000,1.29167,0.00000,1230.78,1235.95,1055.29
2026-07-11 22:00:00,90.1,0.000,1.29167,0.00000,1232.07,1235.95,1055.29
2026-07-11 23:00:00,92.5,0.000,1.29167,0.00000,1233.36,1235.95,1055.29
2026-07-11 23:00:00,92.5,0.000,1.29167,0.00000,1234.65,1235.95,1055.29
2026-07-11 23:59:59,92.1,0.000,1.29167,0.00000,1235.95,1235.95,1055.29
2026-07-12 01:00:00,90.3,0.000,1.29167,0.00000,1237.24,1235.95,1055.29
2026-07-12 02:00:00,89.2,0.000,1.29167,0.00000,1238.53,1235.95,1055.29
2026-07-12 03:00:00,90.1,0.000,1.29167,0.00000,1239.82,1235.95,1055.29
2026-07-12 04:00:00,82.6,0.000,1.15000,0.00000,1240.97,1235.95,1055.29
2026-07-12 05:00:00,83.3,0.000,1.17917,0.00000,1242.15,1235.95,1055.29
2026-07-12 06:00:00,81.1,0.030,1.08750,0.03429,1243.24,1235.98,1055.31
2026-07-12 07:00:00,82.8,0.440,1.15833,0.50296,1244.40,1236.48,1055.72
2026-07-12 08:00:00,87.3,1.180,1.29167,1.34884,1245.69,1237.83,1056.83
2026-07-12 09:00:00,92.1,1.660,1.29167,1.89753,1246.98,1239.73,1058.38
2026-07-12 10:00:00,92.5,1.740,1.29167,1.98897,1248.27,1241.72,1060.01
2026-07-12 11:00:00,95.4,2.830,1.29167,3.23494,1249.56,1244.95,1062.66
2026-07-12 12:00:00,98.2,3.130,1.29167,3.57787,1250.85,1248.53,1065.59
2026-07-12 13:00:00,100.9,3.270,1.29167,3.73790,1252.15,1252.27,1068.65
2026-07-12 14:00:00,103.3,3.220,1.29167,3.68075,1253.44,1255.95,1071.66
2026-07-12 15:00:00,104.9,2.960,1.29167,3.38354,1254.73,1259.33,1074.43
2026-07-12 16:00:00,106.2,2.470,1.29167,2.82343,1256.02,1262.16,1076.74
2026-07-12 17:00:00,106.7,1.950,1.29167,2.22902,1257.31,1264.39,1078.57
2026-07-12 18:00:00,106.3,1.150,1.29167,1.31455,1258.60,1265.70,1079.64
2026-07-12 19:00:00,99.1,0.160,1.29167,0.18289,1259.90,1265.88,1079.79
2026-07-12 20:00:00,87.1,0.000,1.29167,0.00000,1261.19,1265.88,1079.79
2026-07-12 21:00:00,82.6,0.000,1.15000,0.00000,1262.34,1265.88,1079.79
2026-07-12 22:00:00,82.4,0.000,1.14167,0.00000,1263.48,1265.88,1079.79
2026-07-12 23:00:00,84.0,0.000,1.20833,0.00000,1264.69,1265.88,1079.79
2026-07-12 23:59:59,83.7,0.000,1.19583,0.00000,1265.88,1265.88,1079.79
2026-07-13 01:00:00,81.9,0.000,1.12083,0.00000,1267.00,1265.88,1079.79
2026-07-13 02:00:00,81.0,0.000,1.08333,0.00000,1268.09,1265.88,1079.79
2026-07-13 03:00:00,78.8,0.000,0.99167,0.00000,1269.08,1265.88,1079.79
2026-07-13 04:00:00,77.7,0.000,0.94583,0.00000,1270.03,1265.88,1079.79
2026-07-13 05:00:00,77.0,0.000,0.91667,0.00000,1270.94,1265.88,1079.79
2026-07-13 06:00:00,77.0,0.020,0.91667,0.02347,1271.86,1265.91,1079.81
2026-07-13 07:00:00,78.3,0.240,0.97083,0.28163,1272.83,1266.19,1080.04
2026-07-13 08:00:00,80.8,0.660,1.07500,0.77449,1273.90,1266.96,1080.68
2026-07-13 09:00:00,85.1,1.010,1.25417,1.18520,1275.16,1268.15,1081.65
2026-07-13 10:00:00,88.2,1.210,1.29167,1.41989,1276.45,1269.57,1082.81
2026-07-13 11:00:00,91.0,2.090,1.29167,2.45254,1277.74,1272.02,1084.82
2026-07-13 12:00:00,95.2,3.300,1.29167,3.87244,1279.03,1275.89,1087.99
2026-07-13 13:00:00,97.5,3.310,1.29167,3.88417,1280.33,1279.78,1091.17
2026-07-13 14:00:00,99.0,3.240,1.29167,3.80203,1281.62,1283.58,1094.28
2026-07-13 15:00:00,101.5,2.940,1.29167,3.44999,1282.91,1287.03,1097.11
2026-07-13 16:00:00,102.7,2.520,1.29167,2.95713,1284.20,1289.99,1099.53
2026-07-13 17:00:00,103.8,1.970,1.29167,2.31173,1285.49,1292.30,1101.42
2026-07-13 18:00:00,103.1,0.870,1.29167,1.02092,1286.78,1293.32,1102.26
2026-07-13 19:00:00,95.2,0.030,1.29167,0.03520,1288.08,1293.35,1102.28
2026-07-13 20:00:00,85.6,0.000,1.27500,0.00000,1289.35,1293.35,1102.28
2026-07-13 21:00:00,79.3,0.000,1.01250,0.00000,1290.36,1293.35,1102.28
2026-07-13 22:00:00,78.8,0.000,0.99167,0.00000,1291.35,1293.35,1102.28
2026-07-13 23:00:00,79.0,0.000,1.00000,0.00000,1292.35,1293.35,1102.28
2026-07-13 23:59:59,79.0,0.000,1.00000,0.00000,1293.35,1293.35,1102.28
2026-07-14 01:00:00,78.6,0.000,0.98333,0.00000,1294.34,1293.35,1102.28
2026-07-14 02:00:00,78.1,0.000,0.96250,0.00000,1295.30,1293.35,1102.28
2026-07-14 03:00:00,77.5,0.000,0.93750,0.00000,1296.24,1293.35,1102.28
2026-07-14 04:00:00,77.4,0.000,0.93333,0.00000,1297.17,1293.35,1102.28
2026-07-14 05:00:00,77.7,0.000,0.94583,0.00000,1298.12,1293.35,1102.28
2026-07-14 06:00:00,77.0,0.030,0.91667,0.03060,1299.03,1293.38,1102.31
2026-07-14 07:00:00,79.9,0.470,1.03750,0.47939,1300.07,1293.86,1102.70
2026-07-14 08:00:00,84.2,1.180,1.21667,1.20357,1301.29,1295.07,1103.69
2026-07-14 09:00:00,88.2,1.770,1.29167,1.80535,1302.58,1296.87,1105.17
2026-07-14 10:00:00,90.3,2.030,1.29167,2.07054,1303.87,1298.94,1106.86
2026-07-14 11:00:00,93.7,3.100,1.29167,3.16191,1305.16,1302.11,1109.45
2026-07-14 12:00:00,96.1,3.420,1.29167,3.48830,1306.45,1305.59,1112.31
2026-07-14 13:00:00,97.3,3.370,1.29167,3.43730,1307.75,1309.03,1115.12
2026-07-14 14:00:00,99.1,3.270,1.29167,3.33531,1309.04,1312.37,1117.85
2026-07-14 15:00:00,100.6,2.970,1.29167,3.02932,1310.33,1315.40,1120.33
2026-07-14 16:00:00,102.2,2.530,1.29167,2.58053,1311.62,1317.98,1122.44
2026-07-14 17:00:00,102.6,1.940,1.29167,1.97874,1312.91,1319.96,1124.06
2026-07-14 18:00:00,103.1,1.290,1.29167,1.31576,1314.20,1321.27,1125.14
2026-07-14 19:00:00,101.5,0.580,1.29167,0.59158,1315.50,1321.86,1125.62
2026-07-14 20:00:00,100.4,0.090,1.29167,0.09180,1316.79,1321.95,1125.70
2026-07-14 21:00:00,97.3,0.000,1.29167,0.00000,1318.08,1321.95,1125.70
2026-07-14 22:00:00,96.3,0.000,1.29167,0.00000,1319.37,1321.95,1125.70
2026-07-14 23:00:00,94.3,0.000,1.29167,0.00000,1320.66,1321.95,1125.70
2026-07-14 23:59:59,92.3,0.000,1.29167,0.00000,1321.95,1321.95,1125.70
2026-07-15 01:00:00,87.8,0.000,1.29167,0.00000,1323.25,1321.95,1121.83
2026-07-15 02:00:00,89.6,0.000,1.29167,0.00000,1324.54,1321.95,1121.83
2026-07-15 03:00:00,90.3,0.000,1.29167,0.00000,1325.83,1321.95,1121.83
2026-07-15 04:00:00,90.3,0.000,1.29167,0.00000,1327.12,1321.95,1121.83
2026-07-15 05:00:00,89.6,0.000,1.29167,0.00000,1328.41,1321.95,1121.83
2026-07-15 06:00:00,85.3,0.010,1.26250,0.01425,1329.68,1321.97,1121.85
2026-07-15 07:00:00,84.6,0.120,1.23333,0.17106,1330.91,1322.14,1122.01
2026-07-15 08:00:00,87.1,0.480,1.29167,0.68423,1332.20,1322.82,1122.66
2026-07-15 09:00:00,90.0,0.790,1.29167,1.12612,1333.49,1323.95,1123.72
2026-07-15 10:00:00,95.4,1.500,1.29167,2.13820,1334.78,1326.09,1125.74
2026-07-15 11:00:00,99.0,2.400,1.29167,3.42113,1336.08,1329.51,1128.96
2026-07-15 12:00:00,99.1,1.880,1.29167,2.67988,1337.37,1332.19,1131.49
2026-07-15 13:00:00,102.0,3.110,1.29167,4.43321,1338.66,1336.62,1135.68
2026-07-15 14:00:00,102.6,2.470,1.29167,3.52091,1339.95,1340.14,1139.00
2026-07-15 15:00:00,104.0,2.830,1.29167,4.03408,1341.24,1344.18,1142.81
2026-07-15 16:00:00,105.6,2.520,1.29167,3.59218,1342.53,1347.77,1146.20
2026-07-15 17:00:00,106.2,1.920,1.29167,2.73690,1343.83,1350.51,1148.78
2026-07-15 18:00:00,106.2,1.250,1.29167,1.78184,1345.12,1352.29,1150.46
2026-07-15 19:00:00,104.9,0.380,1.29167,0.54168,1346.41,1352.83,1150.97
2026-07-15 20:00:00,93.6,0.020,1.29167,0.02851,1347.70,1352.86,1151.00
2026-07-15 21:00:00,87.3,0.000,1.29167,0.00000,1348.99,1352.86,1151.00
2026-07-15 22:00:00,85.8,0.000,1.28333,0.00000,1350.28,1352.86,1151.00
2026-07-15 23:00:00,86.9,0.000,1.29167,0.00000,1351.57,1352.86,1151.00
2026-07-15 23:59:59,86.7,0.000,1.29167,0.00000,1352.86,1352.86,1151.00
2026-07-16 01:00:00,84.4,0.000,1.22500,0.00000,1354.08,1352.86,1151.00
2026-07-16 02:00:00,83.8,0.000,1.20000,0.00000,1355.28,1352.86,1151.00
2026-07-16 03:00:00,84.9,0.000,1.24583,0.00000,1356.53,1352.86,1151.00
2026-07-16 04:00:00,83.5,0.000,1.18750,0.00000,1357.72,1352.86,1151.00
2026-07-16 05:00:00,82.2,0.000,1.13333,0.00000,1358.85,1352.86,1151.00
2026-07-16 06:00:00,82.0,0.010,1.12500,0.01360,1359.98,1352.87,1151.01
2026-07-16 07:00:00,82.2,0.180,1.13333,0.24488,1361.11,1353.12,1151.24
2026-07-16 08:00:00,83.5,0.310,1.18750,0.42174,1362.30,1353.54,1151.64
2026-07-16 09:00:00,85.3,0.510,1.26250,0.69382,1363.56,1354.23,1152.30
2026-07-16 10:00:00,84.9,0.930,1.24583,1.26521,1364.80,1355.50,1153.49
2026-07-16 11:00:00,88.2,1.470,1.29167,1.99985,1366.10,1357.50,1155.38
2026-07-16 12:00:00,91.4,2.850,1.29167,3.87725,1367.39,1361.37,1159.04
2026-07-16 13:00:00,94.3,3.420,1.29167,4.65270,1368.68,1366.03,1163.43
2026-07-16 14:00:00,96.6,3.140,1.29167,4.27178,1369.97,1370.30,1167.46
2026-07-16 15:00:00,98.8,2.880,1.29167,3.91807,1371.26,1374.22,1171.16
2026-07-16 16:00:00,99.3,2.220,1.29167,3.02018,1372.55,1377.24,1174.01
2026-07-16 17:00:00,99.7,2.070,1.29167,2.81611,1373.85,1380.05,1176.66
2026-07-16 18:00:00,99.1,1.550,1.29167,2.10868,1375.14,1382.16,1178.65
2026-07-16 19:00:00,96.8,0.310,1.29167,0.42174,1376.43,1382.58,1179.05
2026-07-16 20:00:00,95.4,0.070,1.29167,0.09523,1377.72,1382.68,1179.14
2026-07-16 21:00:00,89.2,0.000,1.29167,0.00000,1379.01,1382.68,1179.14
2026-07-16 22:00:00,84.4,0.000,1.22500,0.00000,1380.24,1382.68,1179.14
2026-07-16 23:00:00,84.6,0.000,1.23333,0.00000,1381.47,1382.68,1179.14
2026-07-16 23:59:59,84.0,0.000,1.20833,0.00000,1382.68,1382.68,1179.14
2026-07-17 01:00:00,81.9,0.000,1.12083,0.00000,1383.80,1382.68,1179.14
2026-07-17 02:00:00,81.1,0.000,1.08750,0.00000,1384.89,1382.68,1179.14
2026-07-17 03:00:00,79.9,0.000,1.03750,0.00000,1385.93,1382.68,1179.14
2026-07-17 04:00:00,79.5,0.000,1.02083,0.00000,1386.95,1382.68,1179.14
2026-07-17 05:00:00,79.5,0.000,1.02083,0.00000,1387.97,1382.68,1179.14
2026-07-17 06:00:00,79.7,0.010,1.02917,0.02090,1389.00,1382.70,1179.16
2026-07-17 07:00:00,79.9,0.060,1.03750,0.12542,1390.03,1382.83,1179.28
2026-07-17 08:00:00,79.7,0.180,1.02917,0.37626,1391.06,1383.20,1179.64
2026-07-17 09:00:00,79.7,0.410,1.02917,0.85704,1392.09,1384.06,1180.44
2026-07-17 10:00:00,79.0,0.620,1.00000,1.29601,1393.09,1385.35,1181.67
2026-07-17 11:00:00,77.4,0.410,0.93333,0.85704,1394.03,1386.21,1182.48
2026-07-17 12:00:00,75.0,0.320,0.83333,0.66891,1394.86,1386.88,1183.11
2026-07-17 13:00:00,75.9,0.470,0.87083,0.98246,1395.73,1387.86,1184.04
2026-07-17 14:00:00,78.6,1.190,0.98333,2.48750,1396.71,1390.35,1186.38
2026-07-17 15:00:00,83.5,2.620,1.18750,5.47667,1397.90,1395.83,1191.55
2026-07-17 16:00:00,86.7,3.020,1.29167,6.31281,1399.19,1402.14,1197.51
2026-07-17 17:00:00,88.5,1.870,1.29167,3.90892,1400.48,1406.05,1201.20
2026-07-17 18:00:00,89.2,1.100,1.29167,2.29937,1401.78,1408.35,1203.37
2026-07-17 19:00:00,86.7,0.190,1.29167,0.39716,1403.07,1408.75,1203.74
2026-07-17 20:00:00,84.4,0.030,1.22500,0.06271,1404.29,1408.81,1203.80
2026-07-17 21:00:00,82.8,0.000,1.15833,0.00000,1405.45,1408.81,1203.80
2026-07-17 22:00:00,82.0,0.000,1.12500,0.00000,1406.58,1408.81,1203.80
2026-07-17 23:00:00,81.7,0.000,1.11250,0.00000,1407.69,1408.81,1203.80
2026-07-17 23:59:59,81.9,0.000,1.12083,0.00000,1408.81,1408.81,1203.80
2026-07-18 01:00:00,81.5,0.000,1.10417,0.00000,1409.91,1408.81,1203.80
2026-07-18 02:00:00,81.0,0.000,1.08333,0.00000,1411.00,1408.81,1203.80
2026-07-18 03:00:00,81.0,0.000,1.08333,0.00000,1412.08,1408.81,1203.80
2026-07-18 04:00:00,81.9,0.000,1.12083,0.00000,1413.20,1408.81,1203.80
2026-07-18 05:00:00,80.6,0.000,1.06667,0.00000,1414.27,1408.81,1203.80
2026-07-18 06:00:00,79.3,0.000,1.01250,0.00000,1415.28,1408.81,1203.80
2026-07-18 07:00:00,80.8,0.050,1.07500,0.13576,1416.35,1408.94,1203.93
2026-07-18 08:00:00,80.8,0.160,1.07500,0.43445,1417.43,1409.38,1204.34
2026-07-18 09:00:00,81.3,0.440,1.09583,1.19473,1418.53,1410.57,1205.47
2026-07-18 10:00:00,82.6,0.780,1.15000,2.11793,1419.68,1412.69,1207.47
2026-07-18 11:00:00,82.2,0.690,1.13333,1.87355,1420.81,1414.56,1209.23
2026-07-18 12:00:00,81.5,0.890,1.10417,2.41661,1421.91,1416.98,1211.51
2026-07-18 13:00:00,81.0,1.000,1.08333,2.71529,1423.00,1419.70,1214.08
2026-07-18 14:00:00,82.2,1.020,1.13333,2.76960,1424.13,1422.47,1216.69
2026-07-18 15:00:00,83.7,0.850,1.19583,2.30800,1425.33,1424.77,1218.87
2026-07-18 16:00:00,87.4,1.700,1.29167,4.61600,1426.62,1429.39,1223.23
2026-07-18 17:00:00,91.2,1.820,1.29167,4.94183,1427.91,1434.33,1227.89
2026-07-18 18:00:00,91.8,0.670,1.29167,1.81925,1429.20,1436.15,1229.61
2026-07-18 19:00:00,89.8,0.100,1.29167,0.27153,1430.49,1436.42,1229.86
2026-07-18 20:00:00,87.8,0.010,1.29167,0.02715,1431.78,1436.45,1229.89
2026-07-18 21:00:00,84.4,0.000,1.22500,0.00000,1433.01,1436.45,1229.89
2026-07-18 22:00:00,82.6,0.000,1.15000,0.00000,1434.16,1436.45,1229.89
2026-07-18 23:00:00,82.6,0.000,1.15000,0.00000,1435.31,1436.45,1229.89
2026-07-18 23:59:59,82.4,0.000,1.14167,0.00000,1436.45,1436.45,1229.89
2026-07-19 01:00:00,83.5,0.000,1.18750,0.00000,1437.64,1436.45,1229.89
2026-07-19 02:00:00,81.5,0.000,1.10417,0.00000,1438.74,1436.45,1229.89
2026-07-19 03:00:00,81.9,0.000,1.12083,0.00000,1439.86,1436.45,1229.89
2026-07-19 04:00:00,80.2,0.000,1.05000,0.00000,1440.91,1436.45,1229.89
2026-07-19 05:00:00,80.2,0.000,1.05000,0.00000,1441.96,1436.45,1229.89
2026-07-19 06:00:00,80.4,0.010,1.05833,0.01272,1443.02,1436.46,1229.90
2026-07-19 07:00:00,81.5,0.120,1.10417,0.15267,1444.13,1436.62,1230.04
2026-07-19 08:00:00,83.1,0.310,1.17083,0.39441,1445.30,1437.01,1230.42
2026-07-19 09:00:00,85.5,0.550,1.27083,0.69976,1446.57,1437.71,1231.08
2026-07-19 10:00:00,87.8,1.280,1.29167,1.62853,1447.86,1439.34,1232.61
2026-07-19 11:00:00,92.3,3.010,1.29167,3.82959,1449.15,1443.17,1236.23
2026-07-19 12:00:00,94.3,3.500,1.29167,4.45301,1450.44,1447.62,1240.43
2026-07-19 13:00:00,96.3,2.670,1.29167,3.39701,1451.73,1451.02,1243.64
2026-07-19 14:00:00,96.6,2.930,1.29167,3.72781,1453.03,1454.75,1247.15
2026-07-19 15:00:00,99.3,2.580,1.29167,3.28251,1454.32,1458.03,1250.25
2026-07-19 16:00:00,98.8,2.580,1.29167,3.28251,1455.61,1461.31,1253.35
2026-07-19 17:00:00,100.0,1.920,1.29167,2.44280,1456.90,1463.75,1255.65
2026-07-19 18:00:00,101.8,1.210,1.29167,1.53947,1458.19,1465.29,1257.11
2026-07-19 19:00:00,100.9,0.440,1.29167,0.55981,1459.48,1465.85,1257.64
2026-07-19 20:00:00,98.2,0.070,1.29167,0.08906,1460.78,1465.94,1257.72
2026-07-19 21:00:00,96.4,0.000,1.29167,0.00000,1462.07,1465.94,1257.72
2026-07-19 22:00:00,93.6,0.000,1.29167,0.00000,1463.36,1465.94,1257.72
2026-07-19 23:00:00,91.8,0.000,1.29167,0.00000,1464.65,1465.94,1257.72
2026-07-19 23:59:59,90.0,0.000,1.29167,0.00000,1465.94,1465.94,1257.72
2026-07-20 01:00:00,86.7,0.000,1.29167,0.00000,1467.23,1465.94,1257.72
2026-07-20 02:00:00,86.2,0.000,1.29167,0.00000,1468.53,1465.94,1257.72
2026-07-20 03:00:00,86.9,0.000,1.29167,0.00000,1469.82,1465.94,1257.72
2026-07-20 04:00:00,86.5,0.000,1.29167,0.00000,1471.11,1465.94,1257.72
2026-07-20 05:00:00,86.5,0.000,1.29167,0.00000,1472.40,1465.94,1257.72
2026-07-20 06:00:00,86.0,0.010,1.29167,0.01087,1473.69,1465.95,1257.73
2026-07-20 07:00:00,86.5,0.220,1.29167,0.23920,1474.98,1466.19,1257.96
2026-07-20 08:00:00,88.9,0.970,1.29167,1.05466,1476.28,1467.25,1258.95
2026-07-20 09:00:00,92.3,1.430,1.29167,1.55480,1477.57,1468.80,1260.42
2026-07-20 10:00:00,96.3,2.680,1.29167,2.91390,1478.86,1471.72,1263.17
2026-07-20 11:00:00,98.4,3.060,1.29167,3.32706,1480.15,1475.04,1266.31
2026-07-20 12:00:00,100.0,3.330,1.29167,3.62062,1481.44,1478.66,1269.73
2026-07-20 13:00:00,101.7,3.470,1.29167,3.77284,1482.73,1482.44,1273.29
2026-07-20 14:00:00,102.2,3.310,1.29167,3.59888,1484.03,1486.03,1276.68
2026-07-20 15:00:00,102.9,3.000,1.29167,3.26182,1485.32,1489.30,1279.76
2026-07-20 16:00:00,103.8,2.540,1.29167,2.76168,1486.61,1492.06,1282.37
2026-07-20 17:00:00,103.6,1.920,1.29167,2.08757,1487.90,1494.15,1284.34
2026-07-20 18:00:00,102.6,1.170,1.29167,1.27211,1489.19,1495.42,1285.54
2026-07-20 19:00:00,102.0,0.710,1.29167,0.77196,1490.48,1496.19,1286.27
2026-07-20 20:00:00,99.5,0.090,1.29167,0.09785,1491.78,1496.29,1286.36
2026-07-20 21:00:00,99.1,0.000,1.29167,0.00000,1493.07,1496.29,1286.36
2026-07-20 22:00:00,81.5,0.000,1.10417,0.00000,1494.17,1496.29,1286.36
2026-07-20 23:00:00,80.2,0.000,1.05000,0.00000,1495.22,1496.29,1286.36
2026-07-20 23:59:59,80.6,0.000,1.06667,0.00000,1496.29,1496.29,1286.36
2026-07-21 01:00:00,79.7,0.000,1.02917,0.00000,1497.32,1496.29,1285.73
2026-07-21 02:00:00,79.5,0.000,1.02083,0.00000,1498.34,1496.29,1285.73
2026-07-21 03:00:00,80.1,0.000,1.04583,0.00000,1499.38,1496.29,1285.73
2026-07-21 04:00:00,79.5,0.000,1.02083,0.00000,1500.40,1496.29,1285.73
2026-07-21 05:00:00,78.1,0.000,0.96250,0.00000,1501.37,1496.29,1285.73
2026-07-21 06:00:00,76.3,0.020,0.88750,0.02481,1502.25,1496.31,1285.75
2026-07-21 07:00:00,76.6,0.110,0.90000,0.13646,1503.15,1496.45,1285.88
2026-07-21 08:00:00,77.4,0.250,0.93333,0.31014,1504.09,1496.76,1286.18
2026-07-21 09:00:00,79.2,0.980,1.00833,1.21574,1505.10,1497.97,1287.36
2026-07-21 10:00:00,82.4,2.380,1.14167,2.95252,1506.24,1500.93,1290.21
2026-07-21 11:00:00,85.5,2.740,1.27083,3.39912,1507.51,1504.33,1293.49
2026-07-21 12:00:00,88.3,2.990,1.29167,3.70926,1508.80,1508.04,1297.08
2026-07-21 13:00:00,90.7,2.370,1.29167,2.94012,1510.09,1510.98,1299.92
2026-07-21 14:00:00,92.8,2.510,1.29167,3.11379,1511.38,1514.09,1302.93
2026-07-21 15:00:00,95.7,2.850,1.29167,3.53558,1512.68,1517.63,1306.35
2026-07-21 16:00:00,96.3,1.680,1.29167,2.08413,1513.97,1519.71,1308.36
2026-07-21 17:00:00,97.2,1.880,1.29167,2.33224,1515.26,1522.04,1310.61
2026-07-21 18:00:00,97.2,1.130,1.29167,1.40183,1516.55,1523.44,1311.97
2026-07-21 19:00:00,97.2,0.540,1.29167,0.66990,1517.84,1524.11,1312.62
2026-07-21 20:00:00,94.5,0.070,1.29167,0.08684,1519.13,1524.20,1312.70
2026-07-21 21:00:00,88.3,0.000,1.29167,0.00000,1520.43,1524.20,1312.70
2026-07-21 22:00:00,85.8,0.000,1.28333,0.00000,1521.71,1524.20,1312.70
2026-07-21 23:00:00,85.8,0.000,1.28333,0.00000,1522.99,1524.20,1312.70
2026-07-21 23:59:59,84.0,0.000,1.20833,0.00000,1524.20,1524.20,1312.70
2026-07-22 01:00:00,82.9,0.000,1.16250,0.00000,1525.36,1524.20,1312.70
2026-07-22 02:00:00,84.0,0.000,1.20833,0.00000,1526.57,1524.20,1312.70
2026-07-22 03:00:00,81.7,0.000,1.11250,0.00000,1527.68,1524.20,1312.70
2026-07-22 04:00:00,79.7,0.000,1.02917,0.00000,1528.71,1524.20,1312.70
2026-07-22 05:00:00,80.4,0.000,1.05833,0.00000,1529.77,1524.20,1312.70
2026-07-22 06:00:00,79.3,0.020,1.01250,0.02222,1530.78,1524.22,1312.72
2026-07-22 07:00:00,82.0,0.460,1.12500,0.51111,1531.91,1524.73,1313.22
2026-07-22 08:00:00,86.0,1.070,1.29167,1.18889,1533.20,1525.92,1314.36
2026-07-22 09:00:00,87.8,1.210,1.29167,1.34444,1534.49,1527.27,1315.66
2026-07-22 10:00:00,90.9,2.100,1.29167,2.33333,1535.78,1529.60,1317.92
2026-07-22 11:00:00,94.1,2.930,1.29167,3.25556,1537.08,1532.86,1321.06
2026-07-22 12:00:00,94.6,3.180,1.29167,3.53333,1538.37,1536.39,1324.48
2026-07-22 13:00:00,97.7,3.330,1.29167,3.70000,1539.66,1540.09,1328.05
2026-07-22 14:00:00,99.5,3.270,1.29167,3.63333,1540.95,1543.72,1331.57
2026-07-22 15:00:00,99.5,2.990,1.29167,3.32222,1542.24,1547.04,1334.78
2026-07-22 16:00:00,102.0,2.500,1.29167,2.77778,1543.53,1549.82,1337.46
2026-07-22 17:00:00,100.0,1.900,1.29167,2.11111,1544.83,1551.93,1339.50
2026-07-22 18:00:00,101.1,1.190,1.29167,1.32222,1546.12,1553.26,1340.78
2026-07-22 19:00:00,99.5,0.500,1.29167,0.55556,1547.41,1553.81,1341.32
2026-07-22 20:00:00,96.4,0.050,1.29167,0.05556,1548.70,1553.87,1341.37
2026-07-22 21:00:00,94.5,0.000,1.29167,0.00000,1549.99,1553.87,1341.37
2026-07-22 22:00:00,91.8,0.000,1.29167,0.00000,1551.28,1553.87,1341.37
2026-07-22 23:00:00,91.2,0.000,1.29167,0.00000,1552.58,1553.87,1341.37
2026-07-22 23:59:59,88.9,0.000,1.29167,0.00000,1553.87,1553.87,1341.37
2026-07-23 01:00:00,87.1,0.000,1.29167,0.00000,1555.16,1553.87,1341.37
2026-07-23 02:00:00,85.8,0.000,1.28333,0.00000,1556.44,1553.87,1341.37
2026-07-23 03:00:00,85.6,0.000,1.27500,0.00000,1557.72,1553.87,1341.37
2026-07-23 04:00:00,83.8,0.000,1.20000,0.00000,1558.92,1553.87,1341.37
2026-07-23 05:00:00,82.4,0.000,1.14167,0.00000,1560.06,1553.87,1341.37
2026-07-23 06:00:00,82.2,0.030,1.13333,0.03339,1561.19,1553.90,1341.40
2026-07-23 07:00:00,86.4,0.400,1.29167,0.44521,1562.48,1554.35,1341.83
2026-07-23 08:00:00,91.9,1.040,1.29167,1.15755,1563.78,1555.50,1342.95
2026-07-23 09:00:00,97.5,1.750,1.29167,1.94781,1565.07,1557.45,1344.83
2026-07-23 10:00:00,100.6,2.370,1.29167,2.63789,1566.36,1560.09,1347.38
2026-07-23 11:00:00,102.7,2.870,1.29167,3.19440,1567.65,1563.28,1350.47
2026-07-23 12:00:00,104.0,3.210,1.29167,3.57283,1568.94,1566.86,1353.92
2026-07-23 13:00:00,106.0,3.360,1.29167,3.73979,1570.23,1570.60,1357.53
2026-07-23 14:00:00,107.4,3.300,1.29167,3.67301,1571.53,1574.27,1361.08
2026-07-23 15:00:00,108.0,2.990,1.29167,3.32797,1572.82,1577.60,1364.30
2026-07-23 16:00:00,109.9,2.530,1.29167,2.81597,1574.11,1580.41,1367.02
2026-07-23 17:00:00,108.5,1.910,1.29167,2.12589,1575.40,1582.54,1369.08
2026-07-23 18:00:00,110.1,1.190,1.29167,1.32451,1576.69,1583.86,1370.36
2026-07-23 19:00:00,107.8,0.470,1.29167,0.52313,1577.98,1584.39,1370.86
2026-07-23 20:00:00,103.8,0.050,1.29167,0.05565,1579.28,1584.44,1370.92
2026-07-23 21:00:00,99.9,0.000,1.29167,0.00000,1580.57,1584.44,1370.92
2026-07-23 22:00:00,97.9,0.000,1.29167,0.00000,1581.86,1584.44,1370.92
2026-07-23 23:00:00,97.0,0.000,1.29167,0.00000,1583.15,1584.44,1370.92
2026-07-23 23:59:59,94.3,0.000,1.29167,0.00000,1584.44,1584.44,1370.92
2026-07-24 01:00:00,97.5,0.000,1.29167,0.00000,1585.73,1584.44,1370.92
2026-07-24 02:00:00,97.3,0.000,1.29167,0.00000,1587.03,1584.44,1370.92
